C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
0.5010306743086648,0.5567007492318498,0.6123708241550345,0.668040899078219,0.7237109740014047,0.7793810489245894,0.8350511238477741,0.8907211987709598,0.9463912736941439,1.0020613486173295
0.503416204695656,0.5593513385507289,0.6152864724058016,0.6712216062608739,0.7271567401159476,0.7830918739710201,0.8390270078260929,0.8949621416811663,0.9508972755362384,1.006832409391312
0.50593090751214,0.5621454527912667,0.6183599980703931,0.6745745433495192,0.7307890886286467,0.787003633907773,0.8432181791868995,0.8994327244660266,0.9556472697451526,1.01186181502428
0.5083067055101952,0.5647852283446614,0.6212637511791272,0.6777422740135929,0.7342207968480597,0.7906993196825255,0.8471778425169915,0.9036563653514581,0.9601348881859235,1.0166134110203904
0.5093375252264761,0.5659305835849735,0.6225236419434705,0.6791167003019675,0.7357097586604655,0.7923028170189625,0.8488958753774597,0.9054889337359575,0.9620819920944542,1.0186750504529523
0.5106579031564111,0.5673976701737901,0.6241374371911688,0.6808772042085474,0.7376169712259271,0.7943567382433059,0.8510965052606847,0.9078362722780641,0.9645760392954424,1.0213158063128223
0.5121336852552159,0.5690374280613508,0.6259411708674857,0.6828449136736204,0.7397486564797562,0.796652399285891,0.8535561420920259,0.9104598848981614,0.9673636277042958,1.0242673705104317
0.5136995964273054,0.5707773293636726,0.6278550623000397,0.6849327952364066,0.7420105281727745,0.7990882611091416,0.8561659940455086,0.9132437269818763,0.9703214599182429,1.027399192854611
0.5147290975250426,0.5719212194722695,0.6291133414194963,0.6863054633667228,0.7434975853139503,0.800689707261177,0.8578818292084038,0.9150739511556312,0.9722660731028575,1.0294581950500852
0.5157857607435987,0.5730952897151096,0.6304048186866205,0.6877143476581311,0.7450238766296425,0.8023334056011533,0.8596429345726642,0.9169524635441755,0.9742619925156858,1.0315715214871974
0.5168448827122121,0.5742720919024579,0.6316993010927034,0.6891265102829489,0.7465537194731953,0.8039809286634408,0.8614081378536865,0.9188353470439325,0.9762625562341778,1.0336897654244241
0.5175281039817139,0.5750312266463488,0.6325343493109834,0.6900374719756179,0.7475405946402535,0.8050437173048881,0.8625468399695229,0.920049962634158,0.9775530852987923,1.0350562079634278
0.5179000559211453,0.5754445065790503,0.6329889572369551,0.6905334078948598,0.7480778585527654,0.8056223092106704,0.8631667598685753,0.9207112105264804,0.9782556611843849,1.0358001118422906
0.518542651736774,0.5761585019297489,0.6337743521227236,0.6913902023156983,0.7490060525086737,0.8066219027016485,0.8642377528946233,0.9218536030875983,0.9794694532805726,1.037085303473548
0.5195695052282805,0.5772994502536449,0.6350293952790091,0.6927593403043735,0.7504892853297385,0.8082192303551029,0.8659491753804675,0.9236791204058319,0.9814090654311958,1.039139010456561
0.5210334950160834,0.5789261055734259,0.6368187161307683,0.6947113266881108,0.7526039372454538,0.8104965478027965,0.8683891583601391,0.9262817689174816,0.9841743794748236,1.0420669900321669
0.5229408294733386,0.5810453660814873,0.6391499026896359,0.6972544392977844,0.7553589759059336,0.8134635125140823,0.8715680491222312,0.9296725857303798,0.9877771223385278,1.0458816589466773
0.5250583822800725,0.5833982025334138,0.6417380227867551,0.7000778430400962,0.7584176632934381,0.8167574835467795,0.8750973038001211,0.9334371240534622,0.9917769443068029,1.050116764560145
0.5266675322653673,0.5851861469615192,0.643704761657671,0.7022233763538226,0.760741991049975,0.8192606057461269,0.8777792204422791,0.9362978351384308,0.9948164498345818,1.0533350645307347
0.5281394211344543,0.5868215790382826,0.6455037369421107,0.7041858948459386,0.7628680527497673,0.8215502106535956,0.8802323685574241,0.9389145264612523,0.9975966843650796,1.0562788422689087
0.5296011416676232,0.5884457129640257,0.6472902842604281,0.7061348555568304,0.7649794268532334,0.8238239981496359,0.8826685694460388,0.9415131407424412,1.000357712038843,1.0592022833352464
0.5303982312016364,0.5893313680018182,0.6482645048019998,0.7071976416021815,0.7661307784023637,0.8250639152025454,0.8839970520027275,0.9429301888029092,1.0018633256030902,1.0607964624032729
0.5307452842103467,0.5897169824559406,0.6486886807015345,0.7076603789471284,0.766632077192723,0.825603775438317,0.8845754736839113,0.9435471719295052,1.0025188701750984,1.0614905684206934
0.5311614215667047,0.5901793572963383,0.649197293025972,0.7082152287556056,0.7672331644852399,0.8262511002148738,0.8852690359445079,0.9442869716741416,1.0033049074037745,1.0623228431334093
0.531737206914672,0.5908191187940798,0.6499010306734876,0.7089829425528954,0.7680648544323039,0.8271467663117118,0.8862286781911202,0.9453105900705279,1.004392501949935,1.063474413829344
0.5325665147315632,0.591740571923959,0.6509146291163548,0.7100886863087505,0.769262743501147,0.8284368006935429,0.8876108578859392,0.9467849150783347,1.0059589722707298,1.0651330294631265
0.5336752968727975,0.5929725520808858,0.6522698072889743,0.7115670624970628,0.770864317705152,0.8301615729132406,0.8894588281213296,0.9487560833294179,1.0080533385375055,1.067350593745595
0.535250457849399,0.5947227309437765,0.6541950040381539,0.7136672771325315,0.7731395502269097,0.8326118233212874,0.8920840964156654,0.9515563695100429,1.0110286426044195,1.070500915698798
0.5372477345087,0.5969419272318888,0.6566361199550774,0.7163303126782663,0.7760245054014557,0.8357186981246446,0.8954128908478339,0.9551070835710225,1.0148012762942105,1.0744954690174
0.5395645842605745,0.5995162047339716,0.6594678252073685,0.7194194456807657,0.7793710661541633,0.8393226866275606,0.8992743071009581,0.9592259275743549,1.0191775480477512,1.079129168521149
0.5412549676207103,0.6013944084674558,0.6615338493142011,0.7216732901609466,0.7818127310076928,0.8419521718544385,0.9020916127011844,0.9622310535479296,1.0223704943946743,1.0825099352414207
0.5414929134242686,0.6016587926936316,0.6618246719629945,0.7219905512323576,0.7821564305017213,0.8423223097710847,0.9024881890404481,0.9626540683098109,1.0228199475791733,1.0829858268485373
0.5421334657163703,0.6023705174626336,0.6626075692088967,0.7228446209551599,0.7830816727014238,0.8433187244476874,0.903555776193951,0.963792827940214,1.0240298796864764,1.0842669314327407
0.5423489659626733,0.602609962180748,0.6628709583988226,0.7231319546168973,0.7833929508349726,0.8436539470530476,0.9039149432711227,0.9641759394891971,1.0244369357072711,1.0846979319253467
0.5423979509686486,0.602664389965165,0.6629308289616813,0.7231972679581977,0.7834637069547147,0.8437301459512314,0.9039965849477481,0.9642630239442643,1.0245294629407802,1.0847959019372972
0.5423834701664418,0.6026483001849352,0.6629131302034286,0.723177960221922,0.783442790240416,0.8437076202589098,0.9039724502774035,0.9642372802958967,1.0245021103143894,1.0847669403328837
0.5427265629065047,0.6030295143405606,0.6633324657746165,0.7236354172086725,0.783938368642729,0.8442413200767853,0.9045442715108416,0.9648472229448973,1.0251501743789526,1.0854531258130093
0.543542988951262,0.6039366543902909,0.6643303198293198,0.7247239852683489,0.7851176507073785,0.8455113161464077,0.9059049815854371,0.9662986470244659,1.0266923124634943,1.087085977902524
0.5447768094267912,0.6053075660297679,0.6658383226327445,0.7263690792357214,0.7868998358386986,0.8474305924416755,0.9079613490446525,0.968492105647629,1.0290228622506052,1.0895536188535824
0.5445011931689872,0.6050013257433191,0.6655014583176507,0.7260015908919828,0.7865017234663152,0.8470018560406471,0.9075019886149793,0.9680021211893108,1.0285022537636421,1.0890023863379743
0.5444609159702603,0.6049565733002893,0.665452230630318,0.725947887960347,0.7864435452903764,0.8469392026204055,0.9074348599504346,0.9679305172804632,1.0284261746104915,1.0889218319405205
0.5444477576280409,0.6049419529200455,0.6654361482120499,0.7259303435040545,0.7864245387960596,0.8469187340880642,0.907412929380069,0.9679071246720733,1.0284013199640771,1.0888955152560817
0.5436672520000807,0.6040747244445343,0.6644821968889876,0.724889669333441,0.785297141777895,0.8457046142223485,0.9061120866668022,0.9665195591112553,1.0269270315557082,1.0873345040001614
0.541369477743862,0.6015216419376245,0.6616738061313868,0.7218259703251494,0.7819781345189124,0.8421302987126749,0.9022824629064375,0.9624346271001998,1.0225867912939617,1.082738955487724
0.5390636037435604,0.5989595597150672,0.6588555156865739,0.7187514716580807,0.7786474276295879,0.8385433836010947,0.8984393395726016,0.9583352955441081,1.0182312515156142,1.0781272074871209
0.5367500186797743,0.5963889096441938,0.6560278006086131,0.7156666915730326,0.7753055825374524,0.8349444735018718,0.8945833644662914,0.9542222554307106,1.0138611463951293,1.0735000373595487
0.5344291043001506,0.5938101158890562,0.6531911274779616,0.7125721390668674,0.7719531506557734,0.831334162244679,0.8907151738335849,0.9500961854224903,1.0094771970113954,1.0688582086003011
0.5321012355188707,0.5912235950209674,0.650345954523064,0.709468314025161,0.7685906735272581,0.8277130330293548,0.8868353925314517,0.9459577520335483,1.0050801115356445,1.0642024710377413
0.5295108064970825,0.5883453405523139,0.6471798746075451,0.7060144086627768,0.7648489427180084,0.8236834767732399,0.8825180108284715,0.9413525448837026,1.0001870789389335,1.059021612994165
0.5269185627580192,0.5854650697311324,0.6440115767042455,0.702558083677359,0.7611045906504725,0.8196510976235858,0.8781976045966992,0.9367441115698122,0.9952906185429249,1.0538371255160384
0.5242950787089834,0.582550087454426,0.6408050961998684,0.6990601049453112,0.7573151136907541,0.8155701224361966,0.8738251311816395,0.9320801399270818,0.9903351486725238,1.0485901574179668
0.5216375964484498,0.5795973293871665,0.6375570623258828,0.6955167952645998,0.7534765282033167,0.8114362611420333,0.8693959940807502,0.9273557270194666,0.9853154599581826,1.0432751928968995
0.5192263957156174,0.5769182174617971,0.6346100392079765,0.6923018609541566,0.7499936827003365,0.8076855044465162,0.8653773261926961,0.9230691479388756,0.9807609696850547,1.0384527914312347
0.5169512325888244,0.574390258432027,0.6318292842752296,0.6892683101184326,0.7467073359616355,0.8041463618048381,0.861585387648041,0.9190244134912436,0.9764634393344457,1.0339024651776487
0.5149711124072001,0.5721901248968888,0.6294091373865777,0.6866281498762669,0.7438471623659559,0.8010661748556448,0.8582851873453339,0.9155041998350226,0.9727232123247109,1.0299422248144001
0.512949422571288,0.5699438028569863,0.626938183142685,0.683932563428384,0.7409269437140827,0.7979213239997814,0.8549157042854802,0.9119100845711787,0.9689044648568769,1.025898845142576
0.5109169799040293,0.5676855332266989,0.6244540865493688,0.6812226398720391,0.7379911931947091,0.794759746517379,0.8515282998400492,0.9082968531627189,0.9650654064853882,1.0218339598080586
0.5088741985493798,0.5654157761659773,0.6219573537825751,0.678498931399173,0.7350405090157709,0.7915820866323686,0.8481236642489667,0.9046652418655643,0.9612068194821614,1.0177483970987595
0.506916284014388,0.5632403155715419,0.6195643471286961,0.6758883786858506,0.7322124102430049,0.7885364418001591,0.8448604733573136,0.9011845049144677,0.9575085364716213,1.013832568028776
0.5050129586128927,0.5611255095698804,0.6172380605268685,0.6733506114838568,0.7294631624408449,0.7855757133978329,0.8416882643548214,0.8978008153118092,0.9539133662687966,1.0100259172257855
0.5031296448204086,0.5590329386893425,0.6149362325582767,0.6708395264272111,0.7267428202961455,0.7826461141650798,0.8385494080340145,0.8944527019029485,0.9503559957718821,1.0062592896408171
0.5012617047047184,0.556957449671909,0.6126531946391,0.6683489396062909,0.724044684573482,0.7797404295406729,0.8354361745078643,0.891131919475055,0.9468276644422452,1.0025234094094368
0.4994299575834471,0.5549221750927186,0.6104143926019906,0.6659066101112625,0.7213988276205346,0.7768910451298064,0.8323832626390789,0.8878754801483505,0.9433676976576217,0.9988599151668942
0.4975930963026185,0.5528812181140202,0.6081693399254223,0.6634574617368244,0.7187455835482267,0.7740337053596287,0.8293218271710312,0.8846099489824331,0.9398980707938345,0.995186192605237
0.4957558390811542,0.5508398212012822,0.6059238033214105,0.6610077854415387,0.7160917675616671,0.7711757496817954,0.8262597318019241,0.881343713922052,0.9364276960421797,0.9915116781623085
0.4939337973393808,0.5488153303770895,0.6036968634147984,0.6585783964525075,0.7134599294902166,0.7683414625279256,0.823222995565635,0.8781045286033438,0.932986061641052,0.9878675946787616
0.4921280984688702,0.5468089982987443,0.6014898981286187,0.6561707979584933,0.7108516977883679,0.7655325976182424,0.8202134974481173,0.8748943972779916,0.9295752971078652,0.9842561969377404
0.49033892918291855,0.5448210324254648,0.5993031356680112,0.6537852389105578,0.7082673421531045,0.762749445395651,0.817231548638198,0.8717136518807442,0.92619575512329,0.9806778583658371
0.4885586026010659,0.5428428917789618,0.597127180956858,0.6514114701347543,0.7056957593126508,0.759980048490547,0.8142643376684437,0.8685486268463396,0.9228329160242351,0.9771172052021319
0.48677518099029926,0.5408613122114433,0.5949474434325877,0.649033574653732,0.7031197058748767,0.7572058370960211,0.811291968317166,0.86537809953831,0.9194642307594536,0.9735503619805985
0.48502278876360294,0.5389142097373363,0.59280563071107,0.6466970516848036,0.7005884726585376,0.7544798936322713,0.8083713146060055,0.8622627355797388,0.9161541565534717,0.9700455775272059
0.4833870523727604,0.5370967248586224,0.5908063973444846,0.6445160698303469,0.6982257423162095,0.7519354148020718,0.8056450872879347,0.8593547597737965,0.913064432259658,0.9667741047455208
0.4819463897459201,0.5354959886065775,0.5890455874672352,0.642595186327893,0.6961447851885513,0.7496943840492091,0.8032439829098674,0.8567935817705247,0.9103431806311818,0.9638927794918402
0.480577279834527,0.5339747553716965,0.5873722309088659,0.6407697064460357,0.6941671819832058,0.7475646575203755,0.8009621330575457,0.8543596085947148,0.9077570841318838,0.961154559669054
0.47932316851087925,0.5325812983454212,0.585839428179963,0.6390975580145053,0.692355687849048,0.74561381768359,0.7988719475181327,0.8521300773526743,0.9053882071872158,0.9586463370217585
0.47813691501365035,0.5312632389040558,0.5843895627944611,0.6375158866848668,0.690642210575273,0.7437685344656784,0.7968948583560845,0.8500211822464896,0.9031475061368945,0.9562738300273007
0.47697388533777496,0.5299709837086387,0.5829680820795022,0.6359651804503662,0.6889622788212307,0.7419593771920944,0.7949564755629589,0.8479535739338222,0.9009506723046854,0.9539477706755499
0.475888368372487,0.5287648537472077,0.5816413391219281,0.634517824496649,0.6873943098713704,0.7402707952460909,0.7931472806208123,0.8460237659955325,0.8989002513702525,0.951776736744974
0.4747558747760147,0.5275065275289053,0.5802571802817953,0.6330078330346859,0.6857584857875771,0.7385091385404673,0.7912597912933584,0.8440104440462485,0.8967610967991382,0.9495117495520294
0.4734999462925112,0.5261110514361236,0.5787221565797355,0.6313332617233478,0.6839443668669609,0.7365554720105729,0.7891665771541859,0.8417776822977977,0.8943887874414093,0.9469998925850224
0.4722796852783926,0.5247552058648807,0.5772307264513683,0.6297062470378564,0.6821817676243451,0.734657288210833,0.7871328087973216,0.839608329383809,0.8920838499702964,0.9445593705567852
0.47109810121304757,0.523442334681164,0.57578656814928,0.6281308016173963,0.6804750350855134,0.7328192685536296,0.7851635020217466,0.8375077354898623,0.889851968957978,0.9421962024260951
0.46984880849655114,0.5220542316628346,0.5742596548291177,0.6264650779954011,0.6786705011616853,0.7308759243279684,0.7830813474942525,0.8352867706605354,0.8874921938268181,0.9396976169931023
0.46834849249004085,0.5203872138778232,0.5724259352656051,0.6244646566533875,0.6765033780411704,0.7285420994289524,0.7805808208167354,0.8326195422045172,0.8846582635922987,0.9366969849800817
0.46685393226392763,0.518726591404364,0.5705992505448001,0.6224719096852365,0.6743445688256736,0.7262172279661097,0.7780898871065467,0.8299625462469825,0.8818352053874182,0.9337078645278553
0.4653409970264953,0.5170455522516614,0.5687501074768272,0.6204546627019933,0.6721592179271603,0.723863773152326,0.7755683283774928,0.8272728836026584,0.8789774388278238,0.9306819940529906
0.46375785494009447,0.5152865054889937,0.5668151560378929,0.6183438065867922,0.6698724571356924,0.7214011076845913,0.7729297582334914,0.8244584087823902,0.8759870593312888,0.9275157098801889
0.46204374351565497,0.5133819372396164,0.564720130963578,0.6160583246875395,0.667396518411502,0.7187347121354631,0.7700729058594256,0.8214110995833867,0.8727492933073476,0.9240874870313099
0.4603178287571676,0.5114642541746305,0.5626106795920934,0.6137571050095564,0.6649035304270203,0.7160499558444827,0.7671963812619466,0.8183428066794091,0.8694892320968715,0.9206356575143352
0.45858051526189186,0.5095339058465463,0.5604872964312009,0.6114406870158554,0.6623940776005109,0.7133474681851649,0.7643008587698203,0.8152542493544744,0.8662076399391284,0.9171610305237837
0.4568322007440659,0.5075913341600731,0.5583504675760802,0.6091096009920873,0.6598687344080957,0.7106278678241023,0.7613870012401104,0.8121461346561171,0.8629052680721239,0.9136644014881318
0.4548928339363101,0.5054364821514555,0.5559801303666009,0.6065237785817462,0.6570674267968928,0.7076110750120377,0.758154723227184,0.8086983714423289,0.859242019657474,0.9097856678726202
0.4529474087530428,0.5032748986144918,0.5536023884759408,0.6039298783373898,0.65425736819884,0.7045848580602885,0.7549123479217384,0.8052398377831871,0.8555673276446358,0.9058948175060856
0.4509972237581037,0.5011080263978928,0.5512188290376819,0.601329631677471,0.6514404343172613,0.7015512369570499,0.75166203959684,0.8017728422366287,0.8518836448764177,0.9019944475162074
0.449032880603235,0.49892542289248304,0.5488179651817313,0.5987105074709794,0.6486030497602286,0.6984955920494763,0.7483881343387255,0.7982806766279733,0.8481732189172212,0.89806576120647
0.44706297718556254,0.4967366413172915,0.5464103054490206,0.5960839695807495,0.6457576337124796,0.6954312978442081,0.7451049619759382,0.7947786261076668,0.8444522902393955,0.8941259543711251
0.44508781863754704,0.4945420207083854,0.5439962227792239,0.5934504248500622,0.6429046269209017,0.6923588289917395,0.741813031062579,0.7912672331334171,0.8407214352042551,0.8901756372750941
0.44310770456991,0.4923418939665664,0.541576083363223,0.5908102727598795,0.6400444621565371,0.6892786515531929,0.7385128409498506,0.7877470303465067,0.836981219743163,0.88621540913982
0.4411229291513084,0.490136587945898,0.5391502467404877,0.5881639055350774,0.6371775643296681,0.6861912231242571,0.735204881918848,0.7842185407134373,0.8332321995080266,0.8822458583026168
0.4391337811869704,0.487926423541078,0.5367190658951858,0.5855117082492933,0.6343043506034021,0.6830969929575091,0.731889635311618,0.7806822776657253,0.8294749200198327,0.8782675623739408
0.4371405441963048,0.4857117157736719,0.5342828873510391,0.5828540589284059,0.631425230505774,0.6799964020831405,0.7285675736605088,0.7771387452378754,0.8257099168152422,0.8742810883926097
0.4351434964894975,0.4834927738772194,0.5318420512649414,0.5801913286526629,0.6285406060403858,0.676889883428107,0.72523916081583,0.7735884382035514,0.8219377155912729,0.870286992978995
0.43314291124310644,0.4812699013812293,0.5293968915193523,0.5775238816574747,0.6256508717955986,0.6737778619337208,0.7219048520718448,0.7700318422099672,0.8181588323480898,0.8662858224862129
0.43113905657466817,0.4790433961940757,0.5269477358134833,0.5748520754328904,0.622756415052299,0.6706607546717057,0.7185650942911144,0.7664694339105214,0.8143737735299287,0.8622781131493363
0.42913219561632815,0.476813550684809,0.52449490575329,0.5721762608217704,0.6198576158902523,0.6675389709587323,0.7152203260272143,0.7629016810956947,0.8105830361641753,0.8582643912326563
0.42712258658750646,0.474580651763896,0.5220387169402858,0.5694967821166749,0.6169548472930654,0.664412912469454,0.7118709776458447,0.7593290428222339,0.8067871079986232,0.8542451731750129
0.42511048286661096,0.472344980962901,0.5195794790591913,0.5668139771554809,0.6140484752517719,0.661282973348061,0.7085174714443523,0.7557519695406419,0.8029864676369317,0.8502209657332219
0.42309613306180993,0.4701068145131221,0.5171174959644346,0.5641281774157462,0.6111388588670593,0.6581495403183705,0.7051602217696838,0.7521709032209957,0.7991815846723075,0.8461922661236199
0.4210797810808754,0.46786642342319484,0.5146530657655146,0.5614397081078335,0.6082263504501538,0.6550129927924724,0.701799635134793,0.748586277477112,0.7953729198194311,0.8421595621617508
0.41906166620010904,0.4656240735556767,0.5121864809112446,0.5587488882668117,0.6053112956223802,0.651873702977947,0.6984361103335158,0.744998517689083,0.7915609250446503,0.8381233324002181
0.4170420231323616,0.46338002570262404,0.5097180282728866,0.5560560308431484,0.6023940334134116,0.6487320359836731,0.6950700385539367,0.7414080411241986,0.7877460436944606,0.8340840462647232
0.4150210820941574,0.4611345356601749,0.5072479892261925,0.5533614427922093,0.5994748963582277,0.6455883499242443,0.691701803490263,0.7378152570562799,0.7839287106222971,0.8300421641883148
0.4129990688719347,0.45888785430214973,0.5047766397323648,0.5506654251625791,0.5965542105927949,0.642442996023009,0.6883317814532252,0.7342205668834396,0.7801093523136542,0.8259981377438694
0.41097620488741327,0.4566402276526815,0.5023042504179497,0.5479682731832172,0.5936322959484862,0.6392963187137535,0.6849603414790227,0.7306243642442904,0.7762883870095582,0.8219524097748265
0.40895270726209937,0.4543918969578883,0.49983108665367715,0.5452702763494653,0.5907094660452551,0.6361486557410431,0.6815878454368329,0.7270270351326213,0.7724662248284098,0.8179054145241987
0.40692878888093964,0.4521430987565997,0.49735740863225975,0.5425717185079191,0.58778602838358,0.6330003382592391,0.6782146481349001,0.7234289580105595,0.7686432678862192,0.8138575777618793
0.4049046584551335,0.44989406495014844,0.49488347144516337,0.5398728779401776,0.5848622844351934,0.6298516909302073,0.6748410974252232,0.7198305039202375,0.764819910415252,0.809809316910267
0.4028805205841155,0.4476450228712395,0.49240952515836356,0.5371740274454869,0.5819385297326117,0.6267030320197349,0.6714675343068599,0.7162320365939832,0.7609965388811067,0.805761041168231
0.40085657581671685,0.44539619535190766,0.48993581488709853,0.5344754344222888,0.5790150539574804,0.6235546734926704,0.6680942930278622,0.7126339125630523,0.7571735320982427,0.8017131516334337
0.3988330207115177,0.44314780079057525,0.4874625808696329,0.53177736094869,0.5760921410277483,0.6204069211068051,0.6647217011858636,0.7090364812649205,0.7533512613439776,0.7976660414230354
0.39681004789639857,0.4409000532182206,0.48499005854004285,0.5290800638618645,0.5731700691836873,0.6172600745055086,0.6613500798273317,0.7054400851491531,0.7495300904709747,0.7936200957927971
0.39478784612730233,0.43865316236366925,0.4825184786000363,0.5263837948364027,0.5702491110727704,0.6141144273091366,0.6579797435455046,0.701845059781871,0.7457103760182374,0.7895756922546047
0.3927666003462157,0.43640733371801743,0.4800480670898193,0.5236888004616206,0.5673295338334231,0.610970267205224,0.6546110005770268,0.6982517339488281,0.7418924673206294,0.7855332006924314
0.39074649173838033,0.4341627685982004,0.47757904545802055,0.5209953223178402,0.564411599177661,0.6078278760374801,0.6512441528973013,0.6946604297571208,0.7380767066169405,0.7814929834767607
0.38872769778874305,0.43191966420971456,0.47511163063068607,0.5183035970516571,0.5614955634726294,0.6046875298936,0.6478794963145725,0.6910714627355435,0.7342634291565144,0.7774553955774861
0.3867103923376544,0.42967821370850495,0.4726460350793555,0.5156138564502055,0.5585816778210568,0.6015494991919065,0.644517320562758,0.6874851419336082,0.7304529633044581,0.7734207846753088
0.3846947456358253,0.4274386062620282,0.470182466888231,0.5129263275144335,0.5556701881406371,0.598414048766839,0.6411579093930428,0.6839017700192453,0.7266456306454475,0.7693894912716506
0.382680924398551,0.4252010271095012,0.46772112982045133,0.5102412325314011,0.552761335242352,0.5952814379533012,0.6378015406642523,0.6803216433752021,0.7228417460861517,0.765361848797102
0.38066909185921105,0.42296565762134575,0.46526222338348033,0.5075587891456145,0.54985535490775,0.5921519206698836,0.6344484864320191,0.6767450521941534,0.7190416179562874,0.7613381837184221
0.378659407822055,0.42073267535783904,0.4628059428936229,0.5048792104294063,0.5469524779651912,0.5890257455009742,0.6310990130367591,0.6731722805725425,0.7152455481083259,0.75731881564411
0.3766520287142819,0.41850225412698006,0.46035247953967806,0.5022027049523755,0.5440529303650745,0.5859031557777716,0.6277533811904705,0.6696036066031681,0.7114538320158655,0.7533040574285638
0.37464710763742337,0.41627456404158175,0.45790202044573997,0.49952947684989757,0.5411569332540567,0.582784389658214,0.6244118460623731,0.6660393024665309,0.7076667588706884,0.7492942152748467
0.3726447944180384,0.4140497715755984,0.4554547487331583,0.4968597258907176,0.5382647030482783,0.5796696802058373,0.6210746573633981,0.6624796345209576,0.7038846116785168,0.7452895888360768
0.3706452356577281,0.4118280396196981,0.45301084358166793,0.4941936475436372,0.535376451505608,0.5765592554675768,0.6177420594295475,0.658924863391517,0.7001076673534862,0.7412904713154562
0.36864857478248003,0.4096095275360891,0.4505704802896981,0.49153143304330643,0.5324923857969163,0.5734533385505243,0.614414291304134,0.6553752440577426,0.696336196811351,0.7372971495649601
0.36665495209134946,0.4073943912126107,0.4481338303338718,0.4888732694551323,0.5296127085763943,0.5703521476976545,0.6110915868189164,0.6518310259401771,0.6925704650614376,0.7333099041826989
0.3646645048044863,0.40518278311609607,0.4457010614277057,0.4862193397393148,0.5267376180509253,0.567255896362534,0.6077741746741444,0.6482924529857537,0.6888107312973628,0.7293290096089726
0.36267736711051607,0.402974852345018,0.44327233757951984,0.4835698228140211,0.5238673080485239,0.5641647932830248,0.6044622785175273,0.6447597637520288,0.6850572489865301,0.7253547342210321
0.3606936702132824,0.40077074468142515,0.44084781914956767,0.4809248936177096,0.5210019680858531,0.5610790425539948,0.6011561170221379,0.6412331914902801,0.6813102659584221,0.7213873404265648
0.35871354237796016,0.3985706026421782,0.438427662906396,0.47828472317061327,0.5181417834348321,0.5579988436990491,0.5978559039632675,0.637712964227485,0.6775700244917023,0.7174270847559203
0.3567371089765455,0.3963745655294952,0.4360120220824447,0.47564947863539364,0.5152869351883442,0.5549243917412929,0.594561848294243,0.6341993048471922,0.6738367614001413,0.713474217953091
0.3547644925327323,0.3941827694808139,0.43360104642889524,0.47301932337697605,0.5124376003250586,0.551855877273139,0.591274154221221,0.6306924311693021,0.670110708117383,0.7095289850654646
0.3527958127661819,0.3919953475179801,0.43119488226977803,0.47039441702157553,0.5095939517733747,0.5487934865251717,0.5879930212769703,0.627192556028768,0.6663920907805656,0.7055916255323638
0.3508311866361935,0.3898124295957708,0.4287936725553478,0.46777491551492434,0.5067561584745026,0.5457374014340786,0.5847186443936563,0.6236998873532331,0.6626811303128098,0.701662373272387
0.3488707283847835,0.3876341426497597,0.4263975569147356,0.465160971179711,0.5039243854446881,0.542687799709663,0.5814512139746396,0.6202146282396154,0.658978042504591,0.697741456769567
0.3469145495791806,0.38546061064353426,0.42400667170788764,0.46255273277224046,0.5010987938365951,0.5396448549009474,0.5781909159653015,0.6167369770296548,0.6552830380940078,0.6938290991583612
0.3449627591537444,0.3832919546152718,0.42162115007679896,0.45995034553832553,0.49827954099985383,0.53660873646138,0.5749379319229078,0.6132671273844349,0.6515963228459617,0.6899255183074888
0.3430154634513145,0.38112829272368304,0.4192411219960513,0.45735395126841893,0.4954667805407884,0.5335796098131557,0.5716924390855245,0.6098052683578927,0.6479180976302608,0.686030926902629
0.34107276626399746,0.3789697402933308,0.41686671432266376,0.4547636883519962,0.4926606623813305,0.5305576364106624,0.568454610439996,0.6063515844693291,0.6442485584986619,0.6821455325279949
0.33913476887339883,0.3768164098593323,0.4144980508452654,0.452179691831198,0.4898613328171324,0.5275429738030645,0.5652246147889983,0.6029062557749315,0.6405878967608644,0.6782695377467977
0.33720157009030666,0.3746684112114521,0.41213525233259724,0.44960209345374186,0.4870689345748882,0.5245357756960323,0.5620026168171781,0.5994694579383233,0.6369362990594681,0.6744031401806133
0.3352732662938345,0.37252585143759415,0.4097784365813535,0.44703102172511233,0.4842836068688729,0.5215361920126311,0.5587887771563912,0.5960413623001505,0.6332939474439097,0.670546532587669
0.3333499514700294,0.37038883496669955,0.4074277184633694,0.4444666019600388,0.4815054854567099,0.5185443689533786,0.5555832524500492,0.5926221359467191,0.6296610194433888,0.6666999029400588
0.3314317172499526,0.36825746361105866,0.4050832099721644,0.4419089563332697,0.4787347026943767,0.5155604490554814,0.552386195416588,0.5892119417776936,0.6260376881387993,0.6628634344999051
0.32951865294723953,0.36613183660804416,0.4027450202688485,0.43935820392965236,0.4759713875904579,0.5125845712512612,0.5491977549120662,0.5858109385728706,0.6224241222336748,0.6590373058944791
0.32761084559514553,0.364012050661273,0.4004132557274002,0.436814460793527,0.47321566585965535,0.5096168709257817,0.5460180759919095,0.5824192810580368,0.6188204861241638,0.6552216911902911
0.325708379983083,0.3618981999812036,0.3980880199793238,0.4342778399774436,0.47046765997556506,0.5066574799736845,0.5428472999718055,0.5790371199699256,0.6152269399680458,0.651416759966166
